,Frequencia,Amplitude(V),Amplitude2(V)
496,-3.5,0.0010003804972960727,0.001095043743440888
497,-2.5,0.0010002139920213817,0.0010493607335942021
498,-1.5,0.0010000950955971592,0.0010207984948824688
499,-0.5,0.001000023772104987,0.0010050424679260903
500,0.5,0.001000000000000943,0.0009999999999991723
501,1.5,0.001000023772104986,0.0010050424679260894
502,2.5,0.0010000950955971557,0.0010207984948824701
503,3.5,0.0010002139920213826,0.0010493607335942017
504,4.5,0.001000380497296073,0.001095043743440888
505,5.5,0.0010005946617509074,0.0011662701374837493
506,6.5,0.0010008565501593344,0.0012804340191848085
507,7.5,0.0010011662417950136,0.0014785805658716602
508,8.5,0.001001523830477236,0.0018840163860765547
509,9.5,0.0010019294246720208,0.0031092367528531787
510,10.5,0.001002383147545727,0.2505842199405109
511,11.5,0.0010028851370793162,0.0019078542647735903
512,12.5,0.001003435546165659,0.000643144864399956
513,13.5,0.0010040345427414965,0.0002274946010720082
514,14.5,0.0010046823098948721,2.2212176216803123e-05
515,15.5,0.0010053790460417215,9.937798739872217e-05
516,16.5,0.0010061249650509558,0.00017933458643297438
517,17.5,0.0010069202964292725,0.00023563064518289826
518,18.5,0.0010077652854957057,0.00027722868738192614
519,19.5,0.0010086601935886687,0.0003090940944264403
520,20.5,0.001009605298250182,0.0003341970836836964
521,21.5,0.0010106008934720574,0.0003544214570256092
522,22.5,0.0010116472899192226,0.0003710184188548173
523,23.5,0.0010127448151850474,0.00038485064961012844
524,24.5,0.0010138938140492023,0.0003965316066354188
525,25.5,0.0010150946487675191,0.00040650899664644395
526,26.5,0.0010163476993637515,0.0004151168729413184
527,27.5,0.0010176533639421387,0.0004226092936912923
528,28.5,0.0010190120590206039,0.0004291827231157692
529,29.5,0.001020424219871004,0.00043499133040857693
530,30.5,0.0010218903008893023,0.0004401576775373738
531,31.5,0.0010234107759747725,0.00044478033678065694
532,32.5,0.001024986138932592,0.00044893941778542207
533,33.5,0.0010266169038970078,0.000452700642492539
534,34.5,0.0010283036057708447,0.0004561183931584371
535,35.5,0.0010300468006895851,0.00045923802224239184
536,36.5,0.0010318470665047093,0.0004620976239139542
537,37.5,0.001033705003293299,0.0004647294075261888
538,38.5,0.0010356212338848531,0.0004671607732153375
539,39.5,0.0010375964044283374,0.00046941516200633634
540,40.5,0.001039631184950521,0.00047151273345861697
541,41.5,0.0010417262699912403,0.00047347091012585324
542,42.5,0.0010438823792175793,0.0004753048182216041
543,43.5,0.0010461002580964395,0.00047702764674323756
544,44.5,0.001048380678586028,0.00047865094200482766
545,45.5,0.0010507244398608743,0.00048018485066803686
546,46.5,0.0010531323690716177,0.0004816383214014227
547,47.5,0.001055605322131201,0.0004830192730860843
548,48.5,0.0010581441845490152,0.0004843347358528212
549,49.5,0.0010607498722880872,0.00048559096985177814
550,50.5,0.001063423332671829,0.00048679356576920244
551,51.5,0.0010661655453245717,0.0004879475302041168
552,52.5,0.0010689775231618526,0.0004890573585235579
553,53.5,0.0010718603134162218,0.0004901270972311949
554,54.5,0.0010748149987158519,0.0004911603975810834
555,55.5,0.0010778426982093869,0.0004921605618080709
556,56.5,0.0010809445687418981,0.0004931305831269918
557,57.5,0.0010841218060881925,0.0004940731804559707
558,58.5,0.0010873756462364723,0.0004949908286377429
559,59.5,0.0010907073667341474,0.0004958857848319798
560,60.5,0.0010941182880955232,0.0004967601116149802
561,61.5,0.0010976097752777147,0.0004976156972637195
562,62.5,0.0011011832392172501,0.0004984542736000107
563,63.5,0.0011048401384465103,0.0004992774317363909
564,64.5,0.001108581980783971,0.0005000866359952128
565,65.5,0.0011124103251016302,0.0005008832362460959
566,66.5,0.001116326783179711,0.0005016684788687511
567,67.5,0.00112033302164863,0.0005024435164987312
568,68.5,0.0011244307640252162,0.0005032094167328605
569,69.5,0.001128621792846648,0.0005039671698923429
570,70.5,0.0011329079519108818,0.0005047176959902022
571,71.5,0.0011372911486194105,0.0005054618509625689
572,72.5,0.0011417733564522256,0.0005062004322831202
573,73.5,0.0011463566175453181,0.000506934184005998
574,74.5,0.00115104304541322,0.0005076638013136771
575,75.5,0.0011558348278020067,0.0005083899346289793
576,76.5,0.0011607342296881655,0.0005091131933232966
577,77.5,0.001165743596433846,0.0005098341490878279
578,78.5,0.0011708653571034352,0.0005105533389806861
579,79.5,0.0011761020279523024,0.0005112712682013701
580,80.5,0.001181456216100101,0.0005119884126156258
581,81.5,0.0011869306233986382,0.0005127052210453149
582,82.5,0.001192528050505778,0.0005134221173702868
583,83.5,0.001198251401180511,0.000514139502436384
584,84.5,0.001204103686806972,0.0005148577558090229
585,85.5,0.0012100880311726146,0.0005155772373720952
586,86.5,0.0012162076755074338,0.0005162982887980878
587,87.5,0.0012224659838044427,0.0005170212348959209
588,88.5,0.0012288664484411723,0.0005177463848481504
589,89.5,0.0012354126961182156,0.0005184740333496602
590,90.5,0.0012421084941452033,0.0005192044616566187
591,91.5,0.0012489577570797927,0.0005199379385542797
592,92.5,0.0012559645537714031,0.0005206747212485591
593,93.5,0.001263133114804084,0.0005214150561904568
594,94.5,0.0012704678403968777,0.0005221591798393061
595,95.5,0.0012779733087738276,0.0005229073193680133
596,96.5,0.0012856542850463743,0.0005236596933165568
597,97.5,0.0012935157306437459,0.0005244165121995856
598,98.5,0.0013015628133283056,0.0005251779790700974
599,99.5,0.0013098009178404081,0.0005259442900430093
600,100.5,0.0013182356572229831,0.0005267156347859165
601,101.5,0.001326872884870737,0.0005274921969678831
602,102.5,0.0013357187073668871,0.000528274154687212
603,103.5,0.0013447794981581557,0.0005290616808638235
604,104.5,0.0013540619121422224,0.0005298549436086339
605,105.5,0.0013635729012389164,0.0005306541065701873
606,106.5,0.0013733197310143773,0.000531459329256905
607,107.5,0.0013833099984564235,0.0005322707673421594
608,108.5,0.0013935516509843906,0.0005330885729445869
609,109.5,0.0014040530068019598,0.0005339128948975228
610,110.5,0.0014148227767059006,0.0005347438789992645
611,111.5,0.0014258700874667835,0.0005355816682459882
612,112.5,0.0014372045069279043,0.0005364264030606362
613,113.5,0.001448836070960984,0.0005372782214931934
614,114.5,0.0014607753124534746,0.0005381372594285235
615,115.5,0.0014730332924995221,0.0005390036507637206
616,116.5,0.0014856216340003539,0.0005398775275921432
617,117.5,0.0014985525578977018,0.0005407590203664132
618,118.5,0.0015118389222766786,0.0005416482580600668
619,119.5,0.0015254942646149299,0.0005425453683155612
620,120.5,0.0015395328474887145,0.0005434504775887654
621,121.5,0.0015539697080511718,0.0005443637112865189
622,122.5,0.00156882071168385,0.0005452851938949979
623,123.5,0.001584102610207635,0.0005462150491043458
624,124.5,0.0015998331051491092,0.0005471533999255666
625,125.5,0.0016160309165637473,0.0005481003688057193
626,126.5,0.0016327158580035851,0.0005490560777347976
627,127.5,0.0016499089183026159,0.0005500206483537213
628,128.5,0.0016676323508860967,0.0005509942020475951
629,129.5,0.00168590977147626,0.0005519768600491515
630,130.5,0.0017047662650979203,0.0005529687435262874
631,131.5,0.0017242285034698038,0.0005539699736714351
632,132.5,0.0017443248739848196,0.0005549806717938772
633,133.5,0.0017650856216306714,0.0005560009593954414
634,134.5,0.001786543005448971,0.0005570309582586787
635,135.5,0.0018087314712644897,0.0005580707905195634
636,136.5,0.0018316878427656759,0.0005591205787495203
637,137.5,0.0018554515332379407,0.0005601804460261679
638,138.5,0.0018800647806595,0.0005612505160058606
639,139.5,0.0019055729092255131,0.0005623309129998778
640,140.5,0.0019320246209109132,0.0005634217620380788
641,141.5,0.0019594723211777067,0.0005645231889401976
642,142.5,0.0019879724836722795,0.0005656353203803426
643,143.5,0.0020175860595095497,0.0005667582839577149
644,144.5,0.002048378937712277,0.0005678922082570733
645,145.5,0.002080422464521187,0.0005690372229139489
646,146.5,0.0021137940306236885,0.0005701934586776678
647,147.5,0.002148577737048818,0.000571361047476402
648,148.5,0.0021848651524075044,0.0005725401224754021
649,149.5,0.0022227561766451085,0.0005737308181421557
650,150.5,0.002262360029375556,0.0005749332703044171
651,151.5,0.0023037963845349545,0.0005761476162139018
652,152.5,0.002347196677566366,0.0005773739946065325
653,153.5,0.002392705616855272,0.0005786125457603752
654,154.5,0.0024404829381229846,0.0005798634115625128
655,155.5,0.00249070544905904,0.0005811267355606458
656,156.5,0.0025435694224792576,0.0005824026630349561
657,157.5,0.002599293410087899,0.0005836913410499069
658,158.5,0.002658121566670913,0.000584992918517531
659,159.5,0.002720327597272503,0.0005863075462663899
660,160.5,0.002786219469452643,0.000587635377093926
661,161.5,0.002856145071224549,0.0005889765658351555
662,162.5,0.002930499046055714,0.0005903312694209723
663,163.5,0.003009731103803686,0.0005916996469500681
664,164.5,0.0030943561969490885,0.0005930818597454777
665,165.5,0.003184967074272797,0.0005944780714236182
666,166.5,0.0032822498922749524,0.0005958884479590091
667,167.5,0.003387003797848644,0.0005973131577542835
668,168.5,0.0035001657232339584,0.0005987523717042538
669,169.5,0.0036228421003143725,0.0006002062632670404
670,170.5,0.0037563498747642007,0.0006016750085348259
671,171.5,0.003902270188845502,0.0006031587863039744
672,172.5,0.004062519578174613,0.0006046577781480376
673,173.5,0.004239445775791458,0.0006061721684896079
674,174.5,0.004435958712928516,0.0006077021446828554
675,175.5,0.004655712870722887,0.0006092478970790196
676,176.5,0.004903366228066469,0.000610809619114884
677,177.5,0.0051849563399757725,0.0006123875073855378
678,178.5,0.005508460651264686,0.00061398176173014
679,179.5,0.005884656080918893,0.0006155925853132337
680,180.5,0.0063284831614829,0.000617220184710409
681,181.5,0.006861298626689982,0.0006188647699948412
682,182.5,0.007514775186468917,0.000620526554826719
683,183.5,0.008338051220954214,0.0006222057565424912
684,184.5,0.009411804129214753,0.0006239025962516772
685,185.5,0.010878583144102873,0.0006256172989309298
686,186.5,0.013016560690361447,0.0006273500935165186
687,187.5,0.01645196626738741,0.0006291012130154721
688,188.5,0.02295342967744831,0.0006308708945899266
689,189.5,0.040230651937601065,0.0006326593796911625
690,190.5,0.23811746880749357,0.0006344669141367756
691,191.5,0.052428041774267554,0.0006362937482419109
692,192.5,0.02174284847906287,0.0006381401369226997
693,193.5,0.012783939250292732,0.0006400063398193084
694,194.5,0.008427376291585542,0.0006418926214132853
695,195.5,0.005786780753655728,0.0006437992511511978
696,196.5,0.003959342216113693,0.0006457265035683008
697,197.5,0.002568226311293994,0.0006476746584248436
698,198.5,0.0014242902063864493,0.0006496440008345188
699,199.5,0.00041745725746318964,0.0006516348214067884
700,200.5,0.000526578409088814,0.0006536474163808697
701,201.5,0.0014673872471774013,0.0006556820877797445
702,202.5,0.0024631559129023157,0.0006577391435594943
703,203.5,0.003583242126195418,0.0006598188977560679
704,204.5,0.004926042250943565,0.0006619216706508683
705,205.5,0.006653149957469285,0.0006640477889361947
706,206.5,0.009069239768725557,0.0006661975858753674
707,207.5,0.012848994321111029,0.0006683714014864965
708,208.5,0.019878071419320235,0.0006705695827081907
709,209.5,0.03826114522610902,0.0006727924836092195
710,210.5,0.23026524100183823,0.0006750404655478214
711,211.5,0.0636547531931072,0.000677313897387843
712,212.5,0.029023031039214376,0.0006796131556967839
713,213.5,0.019157023191397997,0.0006819386249537709
714,214.5,0.014457928482915472,0.0006842906977676299
715,215.5,0.011693360709869923,0.0006866697750944091
716,216.5,0.009863606928970346,0.0006890762664734952
717,217.5,0.008557565161984968,0.0006915105902597061
718,218.5,0.0075749883710078,0.0006939731738696394
719,219.5,0.006806578713986117,0.0006964644540462693
720,220.5,0.006187563292738776,0.0006989848770917757
721,221.5,0.005677080823511683,0.0007015348991721614
722,222.5,0.005248055359174593,0.0007041149865781854
723,223.5,0.004881818042943915,0.0007067256160155235
724,224.5,0.004565067159154902,0.0007093672749044614
725,225.5,0.004288060104203317,0.0007120404616943618
726,226.5,0.004043491383114895,0.0007147456861781072
727,227.5,0.0038257707948350255,0.0007174834698255229
728,228.5,0.0036305444729422703,0.0007202543461281222
729,229.5,0.0034543684089641123,0.000723058860949929
730,230.5,0.003294480599229872,0.0007258975728991942
731,231.5,0.003148638667129067,0.0007287710537028416
732,232.5,0.0030150019720115336,0.0007316798886129631
733,233.5,0.002892044575690748,0.0007346246768017202
734,234.5,0.0027784900144710257,0.0007376060317968086
735,235.5,0.002673261741136176,0.0007406245819108817
736,236.5,0.0025754450009441627,0.0007436809707080292
737,237.5,0.0024842571677481428,0.0007467758574666394
738,238.5,0.0023990244202943376,0.0007499099176734244
739,239.5,0.0023191632260457324,0.0007530838435420834
740,240.5,0.0022441655100990275,0.0007562983445191069
741,241.5,0.0021735866773042096,0.000759554147858479
742,242.5,0.002107035864142695,0.0007628519991744661
743,243.5,0.00204416794834162,0.0007661926630375867
744,244.5,0.0019846769553681126,0.0007695769235947484
745,245.5,0.0019282905834476487,0.0007730055852011689
746,246.5,0.0018747656306304923,0.0007764794730928219
747,247.5,0.001823884154160109,0.0007799994340702169
748,248.5,0.0017754502280727439,0.0007835663372268136
749,249.5,0.0017292871924392183,0.0007871810746863865
750,250.5,0.0016852353088551552,0.0007908445623944081
751,251.5,0.0016431497534459413,0.0007945577409159606
752,252.5,0.0016028988916520917,0.0007983215762943637
753,253.5,0.0015643627893944724,0.0008021370609193593
754,254.5,0.0015274319234255332,0.0008060052144506667
755,255.5,0.0014920060602499016,0.0008099270847710549
756,256.5,0.0014579932782689618,0.000813903748982574
757,257.5,0.0014253091121145787,0.0008179363144498702
758,258.5,0.001393875801582418,0.0008220259198788025
759,259.5,0.0013636216304557152,0.000826173736453793
760,260.5,0.0013344803428091787,0.0008303809690149873
761,261.5,0.0013063906263372767,0.0008346488572936911
762,262.5,0.0012792956538318035,0.0008389786772029772
763,263.5,0.001253142675249865,0.0008433717421802217
764,264.5,0.0012278826539506007,0.0008478294046034392
765,265.5,0.001203469941550027,0.000852353057254087
766,266.5,0.0011798619866900694,0.0008569441348644353
767,267.5,0.0011570190736162544,0.0008616041157257268
768,268.5,0.0011349040870425671,0.0008663345233787878
769,269.5,0.0011134823002528454,0.0008711369283766555
770,270.5,0.0010927211837798649,0.0008760129501439146
771,271.5,0.0010725902323471647,0.0008809642589072726
772,272.5,0.0010530608080686376,0.0008859925777380621
773,273.5,0.0010341059981259482,0.0008910996846805446
774,274.5,0.0010157004853863798,0.0008962874149940674
775,275.5,0.0009978204305936627,0.0009015576635008727
776,276.5,0.0009804433649328672,0.0009069123870542337
777,277.5,0.0009635480919189522,0.0009123536071326702
778,278.5,0.0009471145976594254,0.0009178834125636285
779,279.5,0.0009311239686767939,0.0009235039623854542
780,280.5,0.0009155583165404812,0.0009292174888678671
781,281.5,0.0009004007086658074,0.0009350263006759483
782,282.5,0.0008856351046873825,0.0009409327862168347
783,283.5,0.000871246297885885,0.0009469394171528371
784,284.5,0.0008572198612110612,0.0009530487521090726
785,285.5,0.0008435420974721165,0.0009592634405843627
786,286.5,0.0008301999933325118,0.000965586227070974
787,287.5,0.0008171811767661518,0.0009720199554118335
788,288.5,0.0008044738776717143,0.0009785675733904172
789,289.5,0.0007920668913791333,0.000985232137590952
790,290.5,0.0007799495447982297,0.000992016818528021
791,291.5,0.0007681116649841329,0.000998924906075953
792,292.5,0.0007565435499291144,0.0010059598152134229
793,293.5,0.0007452359413861411,0.001013125092104932
794,294.5,0.0007341799995701137,0.0010204244205485663
795,295.5,0.0007233672795782206,0.0010278616288037755
796,296.5,0.0007127897094006861,0.0010354406968399253
797,297.5,0.0007024395693934328,0.0010431657640264554
798,298.5,0.0006923094730979604,0.0010510411373009533
799,299.5,0.0006823923493142367,0.001059071299846172
800,300.5,0.0006726814253163728,0.0010672609203275616
801,301.5,0.0006631702111477702,0.0010756148627086442
802,302.5,0.000653852484895235,0.0010841381967139066
803,303.5,0.0006447222788816939,0.0010928362089741245
804,304.5,0.0006357738667096681,0.0011017144149056747
805,305.5,0.0006270017510895022,0.001110778571399148
806,306.5,0.0006184006524067837,0.0011200346903578096
807,307.5,0.0006099654979660671,0.0011294890531758457
808,308.5,0.0006016914118749636,0.0011391482262161062
809,309.5,0.0005935737055133142,0.001149019077384043
810,310.5,0.00058560786855858,0.0011591087938826695
811,311.5,0.0005777895605218456,0.0011694249012409725
812,312.5,0.0005701146027657012,0.0011799752837530618
813,313.5,0.0005625789709691347,0.0011907682064087187
814,314.5,0.0005551787880096507,0.0012018123384915686
815,315.5,0.0005479103172439515,0.00121311677895365
816,316.5,0.0005407699561458995,0.0012246910837624104
817,317.5,0.0005337542302969376,0.0012365452953745067
818,318.5,0.0005268597876922737,0.001248689974551726
819,319.5,0.0005200833933536796,0.0012611362347286666
820,320.5,0.0005134219242200363,0.0012738957791890123
821,321.5,0.000506872364309564,0.0012869809413108605
822,322.5,0.0005004318001293882,0.0013004047281943815
823,323.5,0.0004940974163199257,0.0013141808680045865
824,324.5,0.00048786649152161247,0.0013283238614083914
825,325.5,0.0004817363944466052,0.001342849037534635
826,326.5,0.00047570458015004814,0.0013577726149192873
827,327.5,0.0004697685864810516,0.0013731117679881657
828,328.5,0.0004639260307145481,0.0013888846996455827
829,329.5,0.0004581746063375201,0.0014051107206843121
830,330.5,0.0004525120800012593,0.0014218103367402031
831,331.5,0.0004469362886087356,0.00143900534367303
832,332.5,0.0004414451365479648,0.0014567189323585904
833,333.5,0.00043603659304940727,0.0014749758039751181
834,334.5,0.0004307086896699676,0.0014938022970780141
835,335.5,0.0004254595178959961,0.001513226527876224
836,336.5,0.00042028722684867985,0.0015332785453841427
837,337.5,0.0004151900211024006,0.001553990503317434
838,338.5,0.00041016615859751544,0.001575396850918088
839,339.5,0.00040521394864212235,0.0015975345452009363
840,340.5,0.0004003317500155583,0.0016204432875204509
841,341.5,0.0003955179691428621,0.0016441657877986754
842,342.5,0.00039077105835499086,0.0016687480603041853
843,343.5,0.000386089514224167,0.001694239755522995
844,344.5,0.0003814718759715007,0.0017206945334108793
845,345.5,0.0003769167239416031,0.0017481704842455287
846,346.5,0.00037242267814335887,0.0017767306043878308
847,347.5,0.00036798839685142594,0.0018064433356016205
848,348.5,0.00036361257526715604,0.001837383178145295
849,349.5,0.0003592939442327907,0.0018696313898464484
850,350.5,0.0003550312690042696,0.0019032767856819984
851,351.5,0.00035082334806707446,0.0019384166553537499
852,352.5,0.0003466690120085107,0.001975157819886671
853,353.5,0.00034256712242873073,0.0020136178527354353
854,354.5,0.00033851657089572606,0.0020539264964048887
855,355.5,0.0003345162779500421,0.0020962273124892545
856,356.5,0.0003305651921383057,0.002140679611764665
857,357.5,0.00032666228909234026,0.0021874607219726653
858,358.5,0.00032280657064422726,0.002236768665030004
859,359.5,0.0003189970639641118,0.002288825333466116
860,360.5,0.0003152328207508043,0.0023438802792806793
861,361.5,0.00031151291643745805,0.0024022152589441973
862,362.5,0.0003078364494324543,0.002464149718355146
863,363.5,0.00030420254039758546,0.002530047454869206
864,364.5,0.0003006103315279985,0.002600324764740458
865,365.5,0.0002970589858970272,0.002675460480851456
866,366.5,0.00029354768679054876,0.002756008437474898
867,367.5,0.00029007563708367465,0.0028426130813110043
868,368.5,0.0002866420586376769,0.0029360292036137293
869,369.5,0.00028324619171691965,0.003037147131017407
870,370.5,0.0002798872944260284,0.003147025235200941
871,371.5,0.00027656464217249604,0.0032669323860172066
872,372.5,0.00027327752714123614,0.0033984041105888357
873,373.5,0.0002700252577934426,0.0035433179467046754
874,374.5,0.00026680715837730225,0.0037039961509646464
875,375.5,0.00026362256846513687,0.0038833481550467315
876,376.5,0.0002604708424968073,0.004085072041259831
877,377.5,0.00025735134934581964,0.004313945805568241
878,378.5,0.00025426347189431585,0.004576259019468771
879,379.5,0.00025120660663076506,0.004880471017102466
880,380.5,0.0002481801632482131,0.005238248001315185
881,381.5,0.0002451835642732522,0.0056661612267930594
882,382.5,0.00024221624469310344,0.006188597352278466
883,383.5,0.00023927765161034278,0.006843028459092675
884,384.5,0.0002363672438750717,0.007690225537343866
885,385.5,0.00023348449178146722,0.008835833559173431
886,386.5,0.00023062887673294018,0.010481420502776225
887,387.5,0.00022779989092859993,0.013065849725875616
888,388.5,0.00022499703706823143,0.017761469662252668
889,389.5,0.0002222198280601832,0.0291114496051799
890,390.5,0.00021946778673671477,0.09820056198619313
891,391.5,0.0002167404455862243,0.05907628423830401
892,392.5,0.0002140373464852212,0.020798566107463376
893,393.5,0.00021135804044409738,0.011761395734638923
894,394.5,0.0002087020873497119,0.007650047963170282
895,395.5,0.0002060690557498132,0.005246427373284119
896,396.5,0.00020345852259255623,0.0036243374627087824
897,397.5,0.00020087007301549124,0.002414831050575795
898,398.5,0.00019830330012338867,0.0014389190643306219
899,399.5,0.00019575780477715753,0.0005957118785343922
900,400.5,0.0001932331953864325,0.0001803934067515932
901,401.5,0.00019072908770956742,0.0009395709990903425
902,402.5,0.00018824510466115303,0.001728266331155211
903,403.5,0.00018578087612762227,0.0025990972307935326
904,404.5,0.00018333603877411901,0.003623694146174595
905,405.5,0.00018091023587652274,0.004915874478702937
906,406.5,0.00017850311714910107,0.006683701256910943
907,407.5,0.00017611433857346806,0.009371152556581044
908,408.5,0.00017374356223683667,0.01415074947797118
909,409.5,0.00017139045617587135,0.025510066539416305
910,410.5,0.0001690546942233173,0.09164779155493838
911,411.5,0.00016673595585966404,0.06622173884301316
912,412.5,0.00016443392606395774,0.025351572387377685
913,413.5,0.0001621482951825368,0.015987384373140397
914,414.5,0.00015987875877242235,0.011803300681700837
915,415.5,0.00015762501750326633,0.009416766429496546
916,416.5,0.00015538677698688768,0.007865394158309214
917,417.5,0.0001531637476800394,0.006770677690928436
918,418.5,0.00015095564475033107,0.00595338076561673
919,419.5,0.0001487621879573029,0.005317575507909786
920,420.5,0.00014658310154207796,0.004807229457785021
921,421.5,0.000144418114105564,0.0043873858889350815
922,422.5,0.00014226695850293032,0.004035084168826454
923,423.5,0.0001401293717393783,0.0037346051481601476
924,424.5,0.00013800509485844693,0.0034748141776761
925,425.5,0.0001358938728449219,0.0032475956246680606
926,426.5,0.00013379545452493004,0.0030468890055988726
927,427.5,0.0001317095924676361,0.002868073042860692
928,428.5,0.00012963604289216728,0.0027075593042475733
929,429.5,0.0001275745655737181,0.0025625165953200037
930,430.5,0.00012552492375628057,0.0024306794501922214
931,431.5,0.00012348688406591657,0.00231021218098952
932,432.5,0.00012146021641586217,0.0021996105120638348
933,433.5,0.00011944469393934772,0.0020976291832996005
934,434.5,0.00011744009289190569,0.0020032278406368967
935,435.5,0.0001154461925846859,0.0019155300269968073
936,436.5,0.0001134627752945024,0.0018337917051306854
937,437.5,0.00011148962620061392,0.001757376815036869
938,438.5,0.00010952653330194744,0.001685738090827217
939,439.5,0.0001075732873459225,0.0016184018570393642
940,440.5,0.0001056296817600383,0.001554955869342626
941,441.5,0.00010369551258303353,0.0014950395080456937
942,442.5,0.00010177057839234854,0.0014383358072856604
943,443.5,9.98546802443979e-05,0.001384564929049383
944,444.5,9.794762160229614e-05,0.0013334787837670687
945,445.5,9.60492082806926e-05,0.0012848565678127183
946,446.5,9.415924837727847e-05,0.001238501039520912
947,447.5,9.227755221530816e-05,0.0011942353940817812
948,448.5,9.04039322820606e-05,0.0011519006271472473
949,449.5,8.853820317395525e-05,0.0011113532996672325
950,450.5,8.668018153233925e-05,0.001072463633968634
951,451.5,8.482968599770935e-05,0.0010351138847852041
952,452.5,8.298653714464137e-05,0.0009991969396448582
953,453.5,8.115055743568617e-05,0.0009646151115218502
954,454.5,7.932157116374643e-05,0.0009312790933678598
955,455.5,7.749940440249447e-05,0.0008991070495572861
956,456.5,7.568388495562424e-05,0.0008680238235701628
957,457.5,7.387484230547303e-05,0.0008379602447857915
958,458.5,7.207210756651652e-05,0.0008088525200607575
959,459.5,7.027551343257501e-05,0.0007806416981277366
960,460.5,6.848489413471319e-05,0.000753273196717278
961,461.5,6.670008539429668e-05,0.0007266963839111061
962,462.5,6.49209243715324e-05,0.000700864206512237
963,463.5,6.314724962853449e-05,0.0006757328592964027
964,464.5,6.137890107708e-05,0.0006512614899235873
965,465.5,5.9615719942923255e-05,0.0006274119350232431
966,466.5,5.7857548716890554e-05,0.000604148483618217
967,467.5,5.6104231116449346e-05,0.0005814376645638326
968,468.5,5.4355612041415816e-05,0.0005592480551534111
969,469.5,5.2611537536569735e-05,0.0005375501084010215
970,470.5,5.087185474522155e-05,0.0005163159968592213
971,471.5,4.9136411875114606e-05,0.0004955194710870016
972,472.5,4.740505815927877e-05,0.0004751357311382955
973,473.5,4.5677643812295695e-05,0.0004551413096350814
974,474.5,4.3954019995721475e-05,0.00043551396516299174
975,475.5,4.223403878006523e-05,0.0004162325848959626
976,476.5,4.051755310608814e-05,0.00039727709545303916
977,477.5,3.8804416748740054e-05,0.00037862838115273724
978,478.5,3.7094484280725535e-05,0.000360268208871021
979,479.5,3.5387611038291246e-05,0.00034217915885254095
980,480.5,3.3683653079779345e-05,0.0003243445608481107
981,481.5,3.1982467158002325e-05,0.00030674843505961824
982,482.5,3.0283910677548977e-05,0.00028937543739711546
983,483.5,2.8587841665961823e-05,0.000272210808618999
984,484.5,2.6894118735805873e-05,0.0002552403269787967
985,485.5,2.520260105190809e-05,0.00023845026400813523
986,486.5,2.351314829969951e-05,0.00022182734314326588
987,487.5,2.1825620646120982e-05,0.000205358700890713
988,488.5,2.0139878712508364e-05,0.00018903185028453507
989,489.5,1.8455783535110443e-05,0.00017283464638828867
990,490.5,1.677319653882019e-05,0.00015675525363762104
991,491.5,1.5091979497272797e-05,0.0001407821148082115
992,492.5,1.3411994509057967e-05,0.00012490392144133032
993,493.5,1.173310395699685e-05,0.00010910958554442499
994,494.5,1.0055170479006545e-05,9.338821241640136e-05
995,495.5,8.378056936960446e-06,7.772907444623581e-05
996,496.5,6.701626382859597e-06,6.212158574414008e-05
997,497.5,5.02574202850035e-06,4.655527747849068e-05
998,498.5,3.350267212805273e-06,3.10197737819345e-05
999,499.5,1.6750653713733653e-06,1.550476812281969e-05
